station_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,last_reported,is_charging_station,status,is_installed,is_renting,is_returning,traffic,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,Date,hora,dia
464,5,0,15,0,1755249079.0,False,IN_SERVICE,1,1,1,,5,0,2025-08-15,06:13:22,Friday
420,3,0,9,0,1755252628.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-15,07:13:10,Friday
464,5,0,15,0,1755252695.0,False,IN_SERVICE,1,1,1,,5,0,2025-08-15,07:13:10,Friday
420,3,0,9,0,1755256122.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-15,08:10:42,Friday
464,5,0,15,0,1755256135.0,False,IN_SERVICE,1,1,1,,5,0,2025-08-15,08:10:42,Friday
420,3,0,9,0,1755260532.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-15,09:23:32,Friday
464,5,0,15,0,1755260473.0,False,IN_SERVICE,1,1,1,,5,0,2025-08-15,09:23:32,Friday
420,3,0,9,0,1755264206.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-15,10:25:32,Friday
464,5,0,15,0,1755264270.0,False,IN_SERVICE,1,1,1,,5,0,2025-08-15,10:25:32,Friday
420,3,0,9,0,1755266962.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-15,11:12:24,Friday
464,5,0,15,0,1755266983.0,False,IN_SERVICE,1,1,1,,5,0,2025-08-15,11:12:24,Friday
420,2,0,10,0,1755270660.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-15,12:12:34,Friday
464,5,0,15,0,1755270600.0,False,IN_SERVICE,1,1,1,,5,0,2025-08-15,12:12:34,Friday
420,2,0,10,0,1755274342.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-15,13:15:16,Friday
464,5,0,15,0,1755274399.0,False,IN_SERVICE,1,1,1,,5,0,2025-08-15,13:15:16,Friday
420,2,0,10,0,1755277656.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-15,14:10:48,Friday
464,5,0,15,0,1755277655.0,False,IN_SERVICE,1,1,1,,5,0,2025-08-15,14:10:48,Friday
420,3,0,9,0,1755281713.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-15,15:17:55,Friday
464,5,0,15,0,1755281816.0,False,IN_SERVICE,1,1,1,,5,0,2025-08-15,15:17:55,Friday
420,3,0,9,0,1755284837.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-15,16:09:35,Friday
464,5,0,15,0,1755284891.0,False,IN_SERVICE,1,1,1,,5,0,2025-08-15,16:09:35,Friday
420,4,0,8,0,1755288683.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-15,17:13:29,Friday
464,3,0,17,0,1755288690.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-15,17:13:29,Friday
420,4,0,8,0,1755292176.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-15,18:10:11,Friday
464,1,0,19,0,1755292127.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-15,18:10:11,Friday
420,3,0,9,0,1755295857.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-15,19:12:08,Friday
464,3,0,17,0,1755295745.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-15,19:12:08,Friday
420,4,0,8,0,1755299342.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-15,20:11:59,Friday
464,3,0,17,0,1755299361.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-15,20:11:59,Friday
420,4,0,8,0,1755305785.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-15,21:58:39,Friday
464,3,0,17,0,1755305870.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-15,21:58:39,Friday
420,4,0,8,0,1755312031.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-15,23:42:57,Friday
464,3,0,17,0,1755312018.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-15,23:42:57,Friday
420,4,0,8,0,1755315515.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-16,00:41:31,Saturday
464,3,0,17,0,1755315633.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-16,00:41:31,Saturday
420,4,0,8,0,1755317737.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-16,01:17:24,Saturday
464,3,0,17,0,1755317803.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-16,01:17:24,Saturday
420,4,0,8,0,1755321044.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-16,02:12:03,Saturday
464,3,0,17,0,1755321057.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-16,02:12:03,Saturday
420,4,0,8,0,1755324900.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-16,03:16:58,Saturday
464,3,0,17,0,1755324853.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-16,03:16:58,Saturday
420,4,0,8,0,1755328197.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-16,04:11:01,Saturday
464,3,0,17,0,1755328107.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-16,04:11:01,Saturday
420,4,0,8,0,1755332061.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-16,05:15:01,Saturday
464,3,0,17,0,1755331904.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-16,05:15:01,Saturday
420,4,0,8,0,1755335366.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-16,06:12:13,Saturday
464,3,0,17,0,1755335519.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-16,06:12:13,Saturday
420,4,0,8,0,1755339053.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-16,07:11:31,Saturday
464,3,0,17,0,1755338954.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-16,07:11:31,Saturday
420,4,0,8,0,1755342372.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-16,08:09:33,Saturday
464,3,0,17,0,1755342388.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-16,08:09:33,Saturday
420,4,0,8,0,1755346783.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-16,09:21:41,Saturday
464,3,0,17,0,1755346727.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-16,09:21:41,Saturday
420,4,0,8,0,1755350454.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-16,10:21:25,Saturday
464,3,0,17,0,1755350344.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-16,10:21:25,Saturday
420,4,0,8,0,1755353393.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-16,11:10:17,Saturday
464,3,0,17,0,1755353239.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-16,11:10:17,Saturday
420,4,0,8,0,1755356894.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-16,12:10:45,Saturday
464,2,0,18,0,1755356859.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-16,12:10:45,Saturday
420,3,0,9,0,1755360757.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-16,13:13:35,Saturday
464,2,0,18,0,1755360661.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-16,13:13:35,Saturday
420,2,0,10,0,1755364069.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-16,14:09:51,Saturday
464,2,0,18,0,1755364099.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-16,14:09:51,Saturday
420,2,0,10,0,1755367938.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-16,15:15:24,Saturday
464,2,0,18,0,1755368081.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-16,15:15:24,Saturday
420,2,0,10,0,1755371248.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-16,16:08:51,Saturday
464,2,0,18,0,1755371157.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-16,16:08:51,Saturday
420,1,0,11,0,1755375105.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-16,17:12:15,Saturday
464,2,0,18,0,1755374957.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-16,17:12:15,Saturday
420,1,0,11,0,1755378595.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-16,18:10:43,Saturday
464,0,0,20,0,1755378576.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-16,18:10:43,Saturday
420,1,0,11,0,1755382081.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-16,19:11:08,Saturday
464,2,0,18,0,1755382193.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-16,19:11:08,Saturday
420,1,0,11,0,1755385778.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-16,20:10:59,Saturday
464,2,0,18,0,1755385809.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-16,20:10:59,Saturday
420,1,0,11,0,1755392581.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-16,22:05:48,Saturday
464,2,0,18,0,1755392708.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-16,22:05:48,Saturday
420,1,0,11,0,1755400671.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-17,00:20:15,Sunday
464,2,0,18,0,1755400663.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,00:20:15,Sunday
420,1,0,11,0,1755404734.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-17,01:26:19,Sunday
464,2,0,18,0,1755404640.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,01:26:19,Sunday
420,1,0,11,0,1755407491.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-17,02:13:10,Sunday
464,2,0,18,0,1755407533.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,02:13:10,Sunday
420,1,0,11,0,1755411351.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-17,03:17:34,Sunday
464,2,0,18,0,1755411330.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,03:17:34,Sunday
420,1,0,11,0,1755414481.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-17,04:11:12,Sunday
464,2,0,18,0,1755414583.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,04:11:12,Sunday
420,1,0,11,0,1755418521.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-17,05:15:55,Sunday
464,2,0,18,0,1755418380.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,05:15:55,Sunday
420,1,0,11,0,1755421821.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-17,06:11:45,Sunday
464,2,0,18,0,1755421815.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,06:11:45,Sunday
420,1,0,11,0,1755425495.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-17,07:12:03,Sunday
464,2,0,18,0,1755425432.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,07:12:03,Sunday
420,2,0,10,0,1755428814.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,08:09:40,Sunday
464,2,0,18,0,1755428868.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,08:09:40,Sunday
420,2,0,10,0,1755433219.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,09:22:21,Sunday
464,2,0,18,0,1755433208.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,09:22:21,Sunday
420,2,0,10,0,1755436894.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,10:22:18,Sunday
464,2,0,18,0,1755436823.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,10:22:18,Sunday
420,2,0,10,0,1755439650.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,11:10:51,Sunday
464,2,0,18,0,1755439716.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,11:10:51,Sunday
420,2,0,10,0,1755443336.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,12:11:18,Sunday
464,2,0,18,0,1755443333.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,12:11:18,Sunday
420,2,0,10,0,1755447201.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,13:13:43,Sunday
464,2,0,18,0,1755447132.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,13:13:43,Sunday
420,2,0,10,0,1755450523.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,14:10:13,Sunday
464,2,0,18,0,1755450567.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,14:10:13,Sunday
420,2,0,10,0,1755454394.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,15:16:24,Sunday
464,2,0,18,0,1755454545.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,15:16:24,Sunday
420,2,0,10,0,1755457714.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,16:09:19,Sunday
464,2,0,18,0,1755457620.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,16:09:19,Sunday
420,3,0,9,0,1755461570.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-17,17:13:15,Sunday
464,2,0,18,0,1755461417.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,17:13:15,Sunday
420,3,0,9,0,1755464877.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-17,18:10:53,Sunday
464,2,0,18,0,1755465034.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,18:10:53,Sunday
420,3,0,9,0,1755468561.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-17,19:11:39,Sunday
464,2,0,18,0,1755468650.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,19:11:39,Sunday
420,3,0,9,0,1755472244.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-17,20:11:31,Sunday
464,2,0,18,0,1755472266.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,20:11:31,Sunday
420,3,0,9,0,1755479050.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-17,22:05:10,Sunday
464,2,0,18,0,1755478958.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-17,22:05:10,Sunday
420,3,0,9,0,1755487324.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-18,00:24:05,Monday
464,2,0,18,0,1755487273.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-18,00:24:05,Monday
420,3,0,9,0,1755491386.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-18,01:31:55,Monday
464,2,0,18,0,1755491431.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-18,01:31:55,Monday
420,3,0,9,0,1755494133.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-18,02:17:30,Monday
464,2,0,18,0,1755494143.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-18,02:17:30,Monday
420,3,0,9,0,1755497989.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-18,03:20:44,Monday
464,2,0,18,0,1755497938.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-18,03:20:44,Monday
420,3,0,9,0,1755501296.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-18,04:17:00,Monday
464,2,0,18,0,1755501372.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-18,04:17:00,Monday
420,3,0,9,0,1755504971.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-18,05:19:16,Monday
464,2,0,18,0,1755504988.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-18,05:19:16,Monday
420,3,0,9,0,1755508458.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-18,06:17:39,Monday
464,2,0,18,0,1755508603.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-18,06:17:39,Monday
420,3,0,9,0,1755511950.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-18,07:14:26,Monday
464,2,0,18,0,1755512038.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-18,07:14:26,Monday
420,3,0,9,0,1755515453.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-18,08:11:47,Monday
464,2,0,18,0,1755515475.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-18,08:11:47,Monday
420,5,0,7,0,1755519884.0,False,IN_SERVICE,1,1,1,,5,0,2025-08-18,09:26:02,Monday
464,6,0,14,0,1755519816.0,False,IN_SERVICE,1,1,1,,6,0,2025-08-18,09:26:02,Monday
420,5,0,7,0,1755523751.0,False,IN_SERVICE,1,1,1,,5,0,2025-08-18,10:30:29,Monday
464,6,0,14,0,1755523798.0,False,IN_SERVICE,1,1,1,,6,0,2025-08-18,10:30:29,Monday
420,5,0,7,0,1755526330.0,False,IN_SERVICE,1,1,1,,5,0,2025-08-18,11:13:48,Monday
464,5,0,15,0,1755526329.0,False,IN_SERVICE,1,1,1,,5,0,2025-08-18,11:13:48,Monday
420,5,0,7,0,1755530009.0,False,IN_SERVICE,1,1,1,,5,0,2025-08-18,12:14:03,Monday
464,5,0,15,0,1755529946.0,False,IN_SERVICE,1,1,1,,5,0,2025-08-18,12:14:03,Monday
420,4,0,8,0,1755533707.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-18,13:15:45,Monday
464,3,0,17,0,1755533563.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-18,13:15:45,Monday
420,7,0,5,0,1755537024.0,False,IN_SERVICE,1,1,1,,7,0,2025-08-18,14:13:14,Monday
464,0,0,20,0,1755537006.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-18,14:13:14,Monday
420,7,0,5,0,1755541071.0,False,IN_SERVICE,1,1,1,,7,0,2025-08-18,15:18:22,Monday
464,6,0,14,0,1755540985.0,False,IN_SERVICE,1,1,1,,6,0,2025-08-18,15:18:22,Monday
420,5,0,7,0,1755544204.0,False,IN_SERVICE,1,1,1,,5,0,2025-08-18,16:11:29,Monday
464,7,0,13,0,1755544241.0,False,IN_SERVICE,1,1,1,,7,0,2025-08-18,16:11:29,Monday
420,4,0,8,0,1755547890.0,False,IN_SERVICE,1,1,1,,4,0,2025-08-18,17:13:29,Monday
464,3,0,17,0,1755547859.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-18,17:13:29,Monday
420,3,1,8,0,1755551397.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-18,18:10:43,Monday
464,0,0,20,0,1755551297.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-18,18:10:43,Monday
420,3,1,8,0,1755554896.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-18,19:11:23,Monday
464,0,0,20,0,1755554914.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-18,19:11:23,Monday
420,3,1,8,0,1755558574.0,False,IN_SERVICE,1,1,1,,3,0,2025-08-18,20:11:20,Monday
464,2,0,18,0,1755558531.0,False,IN_SERVICE,1,1,1,,2,0,2025-08-18,20:11:20,Monday
420,0,1,11,0,1755565000.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-18,21:59:05,Monday
464,0,0,20,0,1755565069.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-18,21:59:05,Monday
420,0,1,11,0,1755571090.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-18,23:41:05,Monday
464,0,0,20,0,1755571218.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-18,23:41:05,Monday
420,0,1,11,0,1755574575.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,00:37:38,Tuesday
464,0,0,20,0,1755574653.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,00:37:38,Tuesday
420,0,1,11,0,1755576773.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,01:15:22,Tuesday
464,0,0,20,0,1755576822.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,01:15:22,Tuesday
420,0,1,11,0,1755580262.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,02:12:48,Tuesday
464,0,0,20,0,1755580257.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,02:12:48,Tuesday
420,0,1,11,0,1755584115.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,03:18:34,Tuesday
464,0,0,20,0,1755584234.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,03:18:34,Tuesday
420,0,1,11,0,1755587425.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,04:12:29,Tuesday
464,0,0,20,0,1755587489.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,04:12:29,Tuesday
420,0,1,11,0,1755591289.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,05:16:51,Tuesday
464,0,0,20,0,1755591285.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,05:16:51,Tuesday
420,0,1,11,0,1755594777.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,06:13:14,Tuesday
464,0,0,20,0,1755594721.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,06:13:14,Tuesday
420,0,1,11,0,1755598286.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,07:13:21,Tuesday
464,0,0,20,0,1755598337.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,07:13:21,Tuesday
420,0,1,11,0,1755601784.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,08:10:10,Tuesday
464,0,0,20,0,1755601771.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,08:10:10,Tuesday
420,0,1,11,0,1755606208.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,09:23:52,Tuesday
464,0,0,20,0,1755606111.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,09:23:52,Tuesday
420,1,1,10,0,1755609701.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-19,10:24:25,Tuesday
464,0,0,20,0,1755609728.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,10:24:25,Tuesday
420,1,1,10,0,1755612648.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-19,11:12:13,Tuesday
464,0,0,20,0,1755612621.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,11:12:13,Tuesday
420,1,1,10,0,1755616331.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-19,12:13:26,Tuesday
464,0,0,20,0,1755616238.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,12:13:26,Tuesday
420,0,1,11,0,1755620011.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,13:15:14,Tuesday
464,0,0,20,0,1755620037.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,13:15:14,Tuesday
420,0,0,12,0,1755623318.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,14:10:51,Tuesday
464,0,0,20,0,1755623293.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,14:10:51,Tuesday
420,0,0,12,0,1755627387.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,15:17:02,Tuesday
464,0,0,20,0,1755627273.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,15:17:02,Tuesday
420,0,0,12,0,1755630511.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,16:09:22,Tuesday
464,0,0,20,0,1755630528.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,16:09:22,Tuesday
420,0,0,12,0,1755634385.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,17:13:25,Tuesday
464,0,0,20,0,1755634349.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,17:13:25,Tuesday
420,0,0,12,0,1755637697.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,18:11:06,Tuesday
464,0,0,20,0,1755637785.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,18:11:06,Tuesday
420,0,0,12,0,1755641364.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,19:11:37,Tuesday
464,0,0,20,0,1755641402.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,19:11:37,Tuesday
420,0,0,12,0,1755645047.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,20:11:01,Tuesday
464,0,0,20,0,1755645021.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,20:11:01,Tuesday
420,0,0,12,0,1755656819.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,23:28:19,Tuesday
464,0,0,20,0,1755656778.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-19,23:28:19,Tuesday
420,0,0,12,0,1755660870.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,00:36:08,Wednesday
464,0,0,20,0,1755660936.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,00:36:08,Wednesday
420,0,0,12,0,1755663249.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,01:15:42,Wednesday
464,0,0,20,0,1755663286.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,01:15:42,Wednesday
420,0,0,12,0,1755666739.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,02:12:53,Wednesday
464,0,0,20,0,1755666721.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,02:12:53,Wednesday
420,0,0,12,0,1755670597.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,03:18:44,Wednesday
464,0,0,20,0,1755670698.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,03:18:44,Wednesday
420,0,0,12,0,1755673904.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,04:12:24,Wednesday
464,0,0,20,0,1755673771.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,04:12:24,Wednesday
420,0,0,12,0,1755677572.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,05:16:14,Wednesday
464,0,0,20,0,1755677749.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,05:16:14,Wednesday
420,0,0,12,0,1755681075.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,06:13:40,Wednesday
464,0,0,20,0,1755681184.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,06:13:40,Wednesday
420,0,0,12,0,1755684753.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,07:12:55,Wednesday
464,0,0,20,0,1755684620.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,07:12:55,Wednesday
420,0,0,12,0,1755688054.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,08:10:31,Wednesday
464,0,0,20,0,1755688058.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,08:10:31,Wednesday
420,0,0,12,0,1755692460.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,09:23:40,Wednesday
464,0,0,20,0,1755692581.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,09:23:40,Wednesday
420,0,0,12,0,1755696134.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,10:25:14,Wednesday
464,0,0,20,0,1755696198.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,10:25:14,Wednesday
420,0,0,12,0,1755699072.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,11:12:24,Wednesday
464,0,0,20,0,1755699094.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,11:12:24,Wednesday
420,0,0,12,0,1755702738.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,12:12:58,Wednesday
464,0,0,20,0,1755702711.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,12:12:58,Wednesday
420,0,0,12,0,1755706411.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,13:15:02,Wednesday
464,0,0,20,0,1755706329.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,13:15:02,Wednesday
420,1,0,11,0,1755709764.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-20,14:10:30,Wednesday
464,0,0,20,0,1755709765.0,False,IN_SERVICE,1,1,1,,0,0,2025-08-20,14:10:30,Wednesday
420,1,0,11,0,1755713842.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-20,15:17:25,Wednesday
464,1,0,19,0,1755713744.0,False,IN_SERVICE,1,1,1,,1,0,2025-08-20,15:17:25,Wednesday
